Store,Product,2024-04-15,2024-04-22,2024-04-29,2024-05-06,2024-05-13,2024-05-20,2024-05-27,2024-06-03
0,126,1.1523788053869763,1.1523788053869763,1.1523788053869763,1.1523788053869763,1.1523788053869763,1.1523788053869763,1.1523788053869763,1.1523788053869763
0,182,0.9056603773584913,0.9056603773584913,0.9056603773584913,0.9056603773584913,0.9056603773584913,0.9056603773584913,0.9056603773584913,0.9056603773584913
1,124,7.210358710222225,7.800090352438346,8.483520979834278,7.916666047778274,7.396051745655869,7.907852454817655,7.942928924817241,7.704273731968873
10,126,0.8258303999900818,0.8258303999900818,0.8258303999900818,0.8258303999900818,0.8258303999900818,0.8258303999900818,0.8258303999900818,0.8258303999900818
11,126,0.7555063962936401,0.7555063962936401,0.7555063962936401,0.7555063962936401,0.7555063962936401,0.7555063962936401,0.7555063962936401,0.7555063962936401
12,124,8.845847951367137,8.959229350082298,9.005951679736178,8.964378096647444,8.954637899979913,8.962146476887213,8.72029508847011,9.003858071543485
13,103,1.1925432251740236,1.1925432251740236,1.1925432251740236,1.1925432251740236,1.1925432251740236,1.1925432251740236,1.1925432251740236,1.1925432251740236
14,124,16.918306350708008,16.918306350708008,16.918306350708008,16.918306350708008,16.918306350708008,16.918306350708008,16.918306350708008,16.918306350708008
14,126,1.0370236072760946,1.018974239564788,1.0012390206081407,0.9838124826556125,0.9666892531227126,0.9498640529346376,0.9333316948987375,0.9170870821053094
15,126,0.7142857142857151,0.7142857142857151,0.7142857142857151,0.7142857142857151,0.7142857142857151,0.7142857142857151,0.7142857142857151,0.7142857142857151
16,126,2.412945099315707,2.412945099315707,2.412945099315707,2.412945099315707,2.412945099315707,2.412945099315707,2.412945099315707,2.412945099315707
17,126,1.5683952006918584,1.7361985321010902,1.582552035743694,3.3036998055729523,1.8354052325564876,1.710071187405239,1.7197087823267534,2.6137884600873544
18,124,11.055479652054407,9.703706426329514,12.223313881243913,13.062585154799685,8.168034299849694,12.735683245640583,12.495817463208548,11.445754712045089
18,126,1.1743838787078857,1.1743838787078857,1.1743838787078857,1.1743838787078857,1.1743838787078857,1.1743838787078857,1.1743838787078857,1.1743838787078857
19,103,4.005662441253662,4.005662441253662,4.005662441253662,4.005662441253662,4.005662441253662,4.005662441253662,4.005662441253662,4.005662441253662
19,17,15.358378748810784,15.370410931282752,15.689084253129934,16.137624258315448,16.44173526559582,16.46677612863261,16.30251376936757,16.15121607098605
2,124,8.689229011535645,8.689229011535645,8.689229011535645,8.689229011535645,8.689229011535645,8.689229011535645,8.689229011535645,8.689229011535645
2,126,1.8710520486863396,1.8669943191705165,1.685964143372674,1.5903783451565485,1.531632178165482,1.4486076780784787,1.3917141530342387,1.345953624978061
20,126,1.5827545887018548,1.5738601837065085,1.5650666072534578,1.5563727163325802,1.5477773808911177,1.5392794836867894,1.5308779201425697,1.5225715982031127
21,124,12.656200967238867,12.448184234875235,14.079860045967253,12.176479767427479,10.151515395745134,8.787922642736321,12.12907146416805,12.248983933350958
21,126,1.2684592008590698,1.2641239166259766,1.2597343921661377,1.2552930116653442,1.2508022785186768,1.2462642192840576,1.2416808605194092,1.237054467201233
22,126,2.6446620667102114,2.6446620667102114,2.6446620667102114,2.6446620667102114,2.6446620667102114,2.6446620667102114,2.6446620667102114,2.6446620667102114
23,124,6.957363213716731,8.713796172544647,10.23744307935919,9.368938726948372,6.1077000853629375,6.346803846644252,7.888932245709322,7.36884012701189
