Store,Product,2024-05-06,2024-05-13,2024-05-20
0,126,1.7255212465961791,1.2231865765986438,1.022596176648593
0,182,0.8371906725097426,0.7716015138327972,0.7637695865437447
1,124,7.539143013961571,6.189491778711984,6.693983395943056
2,124,9.487432266179598,8.088424072484653,7.950864134481979
2,126,1.4504531324543737,0.8802425493301871,0.7903757532118522
3,126,1.2498384795597446,0.9422011344496712,1.684010084443969
4,124,10.748709687768018,10.297200807920415,9.438637001776074
4,126,0.5368571720688405,0.4288155508984369,0.5218231648511635
5,126,1.1945123937928734,0.9671884001324842,0.930696524859589
6,124,8.07714879831348,6.779676819766221,7.072011550560752
7,126,1.1151349860194744,0.8470654024943243,0.856263548931937
8,126,1.8509765881495477,1.2230120530814903,1.2219441722301922
9,49,0.6859892985109928,0.5726712044213782,0.6363241274919328
9,124,16.163677331149458,13.913899733262948,13.615383577017404
9,126,2.4419714074104792,1.3599148524998306,1.376283529033126
10,126,0.4969686224806191,0.3749984330893308,0.3827123933872642
11,126,1.49937174847225,0.9942045660635166,0.92877543212181
12,124,7.282763947962879,6.151438238268509,6.363342668804803
13,103,1.3233131776853182,1.067584760679978,1.178902077715824
14,124,14.468847746057367,11.559782930816858,11.742110191602237
14,126,1.951565228805592,1.2877022756424696,1.2755356251921142
15,126,1.352846781589411,0.7248772713664446,0.7062378441334529
16,126,1.551592127051012,1.0555448938808587,1.0737225708537568
17,126,1.731625872611967,1.0223563307665005,1.0398923098998152
18,124,13.02108766546279,12.575304495803708,13.191989257565211
18,126,1.0610902854703863,0.9810616609001592,0.7051936662195899
19,17,20.14204457032524,18.93822684910119,19.04722319029549
19,103,5.447363513772656,2.946499123443469,2.7253724079019204
20,126,1.4770720307187664,1.0985830603926483,1.2161701743722164
21,124,11.968283472171754,10.327367569596056,9.788888810449397
21,126,0.7961005029990693,0.6905440076141331,0.8495708633935625
22,126,1.645559544918937,1.133377018101153,1.1665107896419475
23,124,9.119179795306067,7.823716062238281,8.361855750970989
24,126,1.536611749268371,0.8955926240637746,0.9158706562838757
25,124,8.837495345701958,7.837229796032322,7.752616524300123
25,126,0.6043462833207052,0.6144394141941658,0.541178651279957
26,126,2.240481269445408,1.2570045249310469,1.2940948453828938
27,124,7.712180469740689,6.69366505400905,6.674830383381331
27,126,1.0370610904143438,0.6947112262156832,0.7679252714230911
28,17,18.66094331752046,18.88764728937625,19.24387442464872
28,103,1.939210162586316,1.1313083151047163,1.3667112089993592
29,17,7.025674569333741,6.03371063739263,6.286176475087374
30,126,1.3580961705455206,0.796707255794135,0.7998354259565035
31,126,0.4400511821703837,0.3382938990636329,0.3389296860497456
32,124,8.82150889642866,7.18421973082699,7.86177057107342
32,126,1.1599337021019296,0.77353189246226,0.7959646418112947
33,126,1.0687224352233164,0.8225164086685002,0.7705557677455095
34,17,6.572547367360108,5.832283185905469,5.753849634356417
34,103,1.3519892580764483,1.015820509365247,1.1142057590759884
35,17,10.604282193769093,10.522844064544566,10.420601525913977
36,124,9.193953275817188,7.549404995976315,8.382393087715474
36,126,1.7236082040136211,1.0263294207920146,1.0837363745353532
37,103,2.7654912402584366,1.707805256996662,1.6295874320926949
38,126,1.3078627628244268,0.6859959033688044,1.0399568906632548
39,17,7.628040599184141,6.454817183637412,6.604900062309296
40,17,8.460242595205541,8.245799558926542,8.172358646674152
40,103,1.28594625894426,1.13967000335652,1.1427102475866784
41,17,11.609784806626948,10.212754785398394,10.378949267533043
41,103,1.6172672394545562,0.908722347493925,1.173570354855912
42,17,6.143246631055369,5.338623351287185,5.211937266520701
42,103,0.4261452104379143,0.0829694712056822,0.1175128808750667
43,17,4.499333168716667,4.0945086317410055,3.8007908104871295
44,17,11.791281291420892,11.056525244822735,11.464296650913887
44,103,1.50947517007421,1.2469221467350688,1.3923632166857454
45,17,12.200181587148585,10.734541644452245,10.537504615851342
45,103,1.6918937749949312,1.0433163191118673,1.0743692932397877
46,126,1.5916288776174667,0.8885250641061353,1.015661717623226
47,124,6.37106991249505,5.504297952083419,5.648767461614303
48,126,1.724822390986546,1.3127193094240746,1.230022176391751
49,17,8.215619100891567,7.609493281507775,6.879291833468794
49,103,0.6585637157674558,0.5912895515226075,0.5581921123031011
50,126,1.577741223875842,1.0482848346693685,1.0666406921847758
51,124,7.74825555068961,7.425774442002095,7.455378076121236
52,126,1.388946334813933,1.0468346662689358,0.994611328067841
52,239,0.4449149602358043,0.3769186483112627,0.4970683683383501
53,17,9.414274084717231,7.785340857527102,7.994630866684346
54,17,9.295151793291195,7.200843048086321,7.105659936880035
54,103,1.2912418439977058,0.5264343975467282,0.6016158575667424
55,103,0.4236555610879754,0.2047229175616599,0.2125836789417726
56,126,0.6643029148593281,0.370123041339471,0.3557949246163318
57,17,5.955765397615797,5.12439757239938,5.096125479280811
58,17,5.770180153445615,5.153961236534982,5.200054739500414
59,126,1.002019832775204,0.7184532067029121,0.6946454859589122
60,2,1.1727576660655696,0.8805925481697642,0.9081922002502149
60,3,1.153739295983334,1.057626765788106,1.0778552306236386
60,4,1.163915785855025,1.1103841492391284,1.11505518498363
60,7,1.0453246376458625,0.7965869887017439,0.8017938567586067
60,8,1.3073858145829744,1.1114797255630413,1.1498359730331047
60,10,0.8869363552068356,0.8039608930197595,0.8349151521515776
60,18,0.976170548627147,0.9251656654469562,0.9196453729333872
60,19,1.20801050058599,1.0706088367285818,1.0775879033135636
60,20,1.1970465445111245,1.0559470364376191,1.0638771211482736
60,21,1.1408414691193522,1.0033328020293977,1.012561420661378
60,22,1.0202132774935917,1.0371856586150685,1.029589266570022
60,23,45.078934835745606,37.117064248275945,34.893544422860025
60,25,1.2375411744465996,0.9104590091067448,0.8487388066346673
60,28,0.9457070446771332,0.7285378814261148,0.7766342115469462
60,29,1.508981824636952,1.1788482227243535,1.1370499347703396
60,30,1.1655125394879486,0.8057638742290603,0.8342790211570164
60,33,0.9586667129102346,0.8857364493424759,0.953297730041473
60,39,0.9602495507115774,0.7452970249685502,0.7175639168528607
60,40,1.3866222069458232,0.9479959105979028,0.94013921941433
60,41,0.8458217149230467,0.6736532093284011,0.737850835203838
60,42,1.3914189573533926,0.867275785224781,0.961586551559612
60,45,1.5236939824237676,1.0241205550864405,1.0861630804454678
60,47,12.411491630670351,7.491103661820354,7.604359896279427
60,48,12.785098525989053,7.888007665213236,7.260068552148009
60,49,1.0466762747991705,0.8558260705403046,0.8564593819448612
60,51,1.009827839393237,0.7466742934889811,0.7182365759997551
60,55,1.0461209053262952,0.6382240243782924,0.6491471552114578
60,56,1.0382795030323038,0.8050391972687787,0.7489927196436741
60,61,1.1579806584082435,0.9247049689494504,0.9290831092989535
60,64,1.177271165558658,0.975731598095536,0.9732861622425814
60,65,1.1222984870586972,0.8706867324963088,0.9122515119545704
60,67,0.9518636085662096,0.9302577225706072,0.8737428176765413
60,87,1.594102626049887,1.215764713659331,1.2028723731155169
60,88,2.0237309345581984,1.4602159851641408,1.483062747044295
60,89,1.660375418265964,0.8797893775045402,0.8203815007846514
60,91,1.0187338654514375,0.8089035745197806,0.7675368873615502
60,92,1.282162759590272,0.8493231227232279,0.8712904316460226
60,94,1.1133960817168496,0.9158749942035094,0.9038173722504204
60,99,4.612651312505067,3.84379704407826,3.808375359007597
60,100,1.0343495330510015,0.8453215852592203,0.8584527757596156
60,105,0.9709985970257828,0.7195292129084927,0.8041636387814197
60,106,0.9787673612763024,0.8762896414269223,0.889458001107787
60,109,6.7452383085960825,4.624711103873219,4.318194319653193
60,111,0.7009475273374983,0.6743639587326273,0.7008055854082188
60,112,0.9572104073803356,0.8415483972004864,0.7666602105541006
60,114,1.2921967973939743,1.10992270086962,0.9813304113849066
60,116,0.8390618695638586,1.3083608506223194,2.1956037013574123
60,121,1.0956441552223597,0.8140475153473962,0.8438214862606757
60,122,0.9099430751007048,0.7883239295288313,0.7889766754677927
60,124,8.572810490677888,7.218308686826066,7.710382186443366
60,125,117.74063320874424,89.01909937042379,69.56034395490052
60,126,13.053889682005806,10.043834132939995,8.407023004387645
60,128,1.26933924602457,0.8939849794202881,0.9058867718861864
60,153,1.0280032374239747,0.8240517798193661,0.8153879864554745
60,154,1.4861666419846846,1.0986540130095517,1.1085597252675137
60,156,0.9654905248347396,0.8300769318561233,0.8432268755290665
60,163,0.9151670123408788,0.6624971470739267,0.6302333794407694
60,164,1.2934918167747629,0.9709383184300476,0.9449337405192828
60,165,1.0360734309681543,0.8435848162769366,0.8218868680090357
60,166,1.0537941885706803,0.8203651168919618,0.8224570393628665
60,167,1.0203955151760566,0.8499903654052468,0.8631403090781897
60,168,1.0687281381677132,0.8910574699421315,0.8811029007707512
60,169,1.1308867559366758,0.9118870801573182,0.9133969288256566
60,170,1.2906794766902077,0.9310399374558012,0.9368820424874432
60,172,1.0517774131483215,0.8699353572609516,0.8951278157734353
60,174,1.407011888840645,1.0278493803244533,0.9940067139035608
60,175,1.2524201529468768,0.9689835400505692,0.9694936804983872
60,176,1.4124815382633016,1.056192256014134,1.055202245021991
60,180,1.0817299111579546,0.7194767389671543,0.5929511738706247
60,192,0.9016064884706452,0.6494044066289824,0.68615615433518
60,201,0.8926873191483616,0.6907599476928337,0.7072261665277715
60,210,1.4616795091809214,1.0698550095584798,1.0520213674003434
60,211,1.0401652162876942,0.8184547772137842,0.8209286879443947
60,213,0.5234583510458131,0.2525553977585011,0.233540998139381
60,214,1.7572201478051737,1.4045428574000345,1.410850384941438
60,215,0.908701314489874,0.7455322684874375,0.6778999621958355
60,216,0.9580201103775202,0.7312759911953751,0.7099387004824094
60,226,1.7864672881280417,0.9332391740791148,0.9165416965847089
60,229,1.1515343602520562,0.654534765159948,0.6511529579007993
60,235,2.262898989329061,1.3250127666385072,1.2763861634201723
60,236,2.1648457556315126,1.358882203522484,1.3076653051658431
60,237,1.8316408996089328,1.2067053264120733,1.1443883124787642
60,240,1.5250426633763374,1.0318036859674422,0.7753918209929114
60,243,0.7185518906971802,0.6134291205620402,0.6448507330402301
60,250,0.8498876109411871,0.76442466630905,0.7973154839888904
60,263,0.247406752312476,0.1527099507745983,0.3330003721266328
60,265,0.7567309874274473,0.7698142579053339,0.6904071137630805
60,266,0.5126865309329864,0.5798456103216094,0.582451865416419
60,267,0.8816458480920326,0.8215281731303918,0.7964774953423213
60,268,1.0238858800072428,0.9859893630755504,0.9805954643879008
60,270,0.9608898240987068,0.8887707246275312,0.9246478218957416
60,272,0.8045977217416145,0.6836229822874879,0.686644610975505
60,276,0.9952688814679046,0.8300057868144032,0.8329993153843127
60,278,1.197614750803054,1.062429838388556,1.0224001498177964
60,279,1.3152373082873623,1.00609192174702,1.0093557468387415
60,280,0.6350935714632271,0.570401288459356,0.5640424677681039
60,281,1.1122857341460366,1.1152179431676856,1.015395163578112
60,282,1.0923220788561865,0.9134990328563638,0.9169506050039092
60,289,1.0695786239231588,1.0247736353510315,0.9788732087459796
60,296,0.9190054509768636,0.8554041996707474,0.8703454038455926
61,0,0.8195224649163678,0.6975246775640851,0.6958434953734132
61,2,1.5232854378540668,1.169461894839091,1.12149176511609
61,3,1.1692539306359842,1.121428775350407,1.1265310941936622
61,4,1.1417169797552753,1.0559216647799865,1.4984642428609702
61,5,0.883078946353277,0.8623953992194875,0.859401045391588
61,7,1.150910696991699,0.8893886523601823,0.8925369925527906
61,8,1.318330180623987,1.0335919702623408,1.0743852297527068
61,9,0.9744408046553008,0.9234394894542118,0.9319650225790536
61,10,0.8393612258073114,0.7575068456686191,0.7774149625487154
61,11,0.8698495479362572,0.9130130721099448,0.918776998546462
61,12,0.9774056168807044,0.83414627057949,0.8443294004280077
